"date","Tasa objetivo","Tipo de cambio"
2024-09-15,10.75,19.2483
2024-09-16,10.75,19.2483
2024-09-17,10.75,19.267
2024-09-18,10.75,19.3033
2024-09-19,10.75,19.2773
2024-09-20,10.75,19.3725
2024-09-21,10.75,19.3725
2024-09-22,10.75,19.3725
2024-09-23,10.75,19.415
2024-09-24,10.75,19.3562
2024-09-25,10.75,19.587
2024-09-26,10.75,19.629
2024-09-27,10.5,19.6697
2024-09-28,10.5,19.6697
2024-09-29,10.5,19.6697
2024-09-30,10.5,19.644
2024-10-01,10.5,19.644
2024-10-02,10.5,19.3885
2024-10-03,10.5,19.4678
2024-10-04,10.5,19.2127
2024-10-05,10.5,19.2127
2024-10-06,10.5,19.2127
2024-10-07,10.5,19.3388
2024-10-08,10.5,19.3532
2024-10-09,10.5,19.4175
2024-10-10,10.5,19.5113
2024-10-11,10.5,19.3983
2024-10-12,10.5,19.3983
2024-10-13,10.5,19.3983
2024-10-14,10.5,19.342
2024-10-15,10.5,19.62
2024-10-16,10.5,19.8925
2024-10-17,10.5,19.9313
2024-10-18,10.5,19.8325
2024-10-19,10.5,19.8325
2024-10-20,10.5,19.8325
2024-10-21,10.5,20.0075
2024-10-22,10.5,19.8985
2024-10-23,10.5,19.9338
2024-10-24,10.5,19.8385
2024-10-25,10.5,19.9303
2024-10-26,10.5,19.9303
2024-10-27,10.5,19.9303
2024-10-28,10.5,20.0007
2024-10-29,10.5,20.0208
2024-10-30,10.5,20.1617
2024-10-31,10.5,20.0378
2024-11-01,10.5,20.0908
2024-11-02,10.5,20.0908
2024-11-03,10.5,20.0908
2024-11-04,10.5,20.0367
2024-11-05,10.5,20.2695
2024-11-06,10.5,20.3093
2024-11-07,10.5,19.8277
2024-11-08,10.5,20.1332
2024-11-09,10.5,20.1332
2024-11-10,10.5,20.1332
2024-11-11,10.5,20.4502
2024-11-12,10.5,20.5693
2024-11-13,10.5,20.6025
2024-11-14,10.5,20.494
2024-11-15,10.25,20.3887
2024-11-16,10.25,20.3887
2024-11-17,10.25,20.3887
2024-11-18,10.25,20.3887
2024-11-19,10.25,20.1848
2024-11-20,10.25,20.2903
2024-11-21,10.25,20.3775
2024-11-22,10.25,20.4872
2024-11-23,10.25,20.4872
2024-11-24,10.25,20.4872
2024-11-25,10.25,20.2993
2024-11-26,10.25,20.7185
2024-11-27,10.25,20.6418
2024-11-28,10.25,20.4173
2024-11-29,10.25,20.3212
2024-11-30,10.25,20.3212
2024-12-01,10.25,20.3212
2024-12-02,10.25,20.4357
2024-12-03,10.25,20.3233
2024-12-04,10.25,20.283
2024-12-05,10.25,20.1963
2024-12-06,10.25,20.2275
2024-12-07,10.25,20.2275
2024-12-08,10.25,20.2275
2024-12-09,10.25,20.1547
2024-12-10,10.25,20.2485
2024-12-11,10.25,20.1647
2024-12-12,10.25,20.1647
2024-12-13,10.25,20.142
2024-12-14,10.25,20.142
2024-12-15,10.25,20.142
2024-12-16,10.25,20.1448
2024-12-17,10.25,20.2363
2024-12-18,10.25,20.2363
